84,1,F,24,1,0,11/12/2015 11:20,1.25E-4,0.0
85,1,M,33,1,0,11/12/2015 11:21,1.25E-4,0.0
86,1,M,33,2,0,11/12/2015 11:21,2.5E-4,0.0
87,1,M,33,13,8,11/12/2015 11:21,0.001625,0.16
88,1,M,58,3,1,11/12/2015 11:22,3.75E-4,0.02
89,1,M,58,24,6,11/12/2015 11:23,0.003,0.12
90,1,M,33,14,8,11/12/2015 11:26,0.00175,0.16
91,1,M,24,13,10,11/12/2015 11:26,0.001625,0.2
92,1,M,24,24,13,11/12/2015 11:27,0.003,0.26
93,1,M,70,7,0,11/12/2015 11:27,8.75E-4,0.0
94,1,M,33,2,0,11/12/2015 11:27,2.5E-4,0.0
95,1,M,33,2,0,11/12/2015 11:29,2.5E-4,0.0
96,1,M,33,4,1,11/12/2015 11:30,5.0E-4,0.02
97,1,M,33,1,0,11/12/2015 11:30,1.25E-4,0.0
98,1,F,24,1,0,11/12/2015 11:32,1.25E-4,0.0
99,1,F,58,4,0,11/12/2015 11:32,5.0E-4,0.0
100,1,F,6,2,0,11/12/2015 11:32,2.5E-4,0.0
101,1,F,33,3,1,11/12/2015 11:32,3.75E-4,0.02
102,1,M,33,1,0,11/12/2015 11:32,1.25E-4,0.0
103,1,M,33,48,0,11/12/2015 11:32,0.006,0.0
104,1,M,6,6,0,11/12/2015 11:32,7.5E-4,0.0
105,1,F,33,3,1,11/12/2015 11:33,3.75E-4,0.02
106,1,F,33,1,0,11/12/2015 11:33,1.25E-4,0.0
107,1,M,33,16,0,11/12/2015 11:33,0.002,0.0
108,1,M,58,1,0,11/12/2015 11:33,1.25E-4,0.0
109,1,M,33,1,0,11/12/2015 11:33,1.25E-4,0.0
110,1,M,58,2,0,11/12/2015 11:33,2.5E-4,0.0
111,1,F,70,2,0,11/12/2015 11:34,2.5E-4,0.0
112,1,F,58,14,0,11/12/2015 11:36,0.00175,0.0
113,1,M,24,1,0,11/12/2015 11:37,1.25E-4,0.0
114,1,F,58,1,0,11/12/2015 11:39,1.25E-4,0.0
115,1,F,58,3,0,11/12/2015 11:39,3.75E-4,0.0
116,1,F,33,3,1,11/12/2015 11:39,3.75E-4,0.02
117,1,M,16,2,0,11/12/2015 11:39,2.5E-4,0.0
118,1,M,33,2,0,11/12/2015 11:39,2.5E-4,0.0
119,1,M,6,1,0,11/12/2015 11:40,1.25E-4,0.0
120,1,M,33,1,0,11/12/2015 11:41,1.25E-4,0.0
121,1,F,24,2,0,11/12/2015 11:41,2.5E-4,0.0
122,1,M,70,1,0,11/12/2015 11:42,1.25E-4,0.0
123,1,M,33,31,0,11/12/2015 11:42,0.003875,0.0
124,1,M,58,565,0,11/12/2015 11:44,0.070625,0.0
125,1,M,6,3,0,11/12/2015 11:45,3.75E-4,0.0
126,1,M,24,5,2,11/12/2015 11:45,6.25E-4,0.04
127,1,M,24,1,0,11/12/2015 11:46,1.25E-4,0.0
128,1,M,24,3,1,11/12/2015 11:46,3.75E-4,0.02
129,1,F,24,1,0,11/12/2015 11:47,1.25E-4,0.0
130,1,M,70,3,0,11/12/2015 11:48,3.75E-4,0.0
131,1,M,24,8,0,11/12/2015 11:48,0.001,0.0
132,1,M,33,1,0,11/12/2015 11:49,1.25E-4,0.0
133,1,M,24,1,0,11/12/2015 11:50,1.25E-4,0.0
134,1,F,6,1,0,11/12/2015 11:50,1.25E-4,0.0
135,1,F,33,1,0,11/12/2015 11:51,1.25E-4,0.0
136,1,F,70,4,0,11/12/2015 11:51,5.0E-4,0.0
137,1,F,33,7,0,11/12/2015 11:52,8.75E-4,0.0
138,1,M,33,1,0,11/12/2015 11:53,1.25E-4,0.0
139,1,M,33,4,0,11/12/2015 11:53,5.0E-4,0.0
140,1,M,70,1,0,11/12/2015 11:54,1.25E-4,0.0
141,1,M,6,1,0,11/12/2015 11:54,1.25E-4,0.0
142,1,F,33,2,0,11/12/2015 11:56,2.5E-4,0.0
143,1,M,24,2,0,11/12/2015 11:58,2.5E-4,0.0
144,1,M,24,10,1,11/12/2015 11:59,0.00125,0.02
145,1,M,33,1,0,11/12/2015 12:00,1.25E-4,0.0
146,1,M,70,5,0,11/12/2015 12:00,6.25E-4,0.0
147,1,M,6,19,0,11/12/2015 12:00,0.002375,0.0
148,1,M,33,9,1,11/12/2015 12:01,0.001125,0.02
149,1,M,70,2,0,11/12/2015 12:01,2.5E-4,0.0
150,1,M,6,3,1,11/12/2015 12:01,3.75E-4,0.02
151,1,M,33,1,0,11/12/2015 12:02,1.25E-4,0.0
152,1,M,58,2,0,11/12/2015 12:02,2.5E-4,0.0
153,1,F,33,2,0,11/12/2015 12:03,2.5E-4,0.0
154,1,M,33,1,0,11/12/2015 12:03,1.25E-4,0.0
155,1,F,6,9,0,11/12/2015 12:03,0.001125,0.0
156,1,M,33,1,0,11/12/2015 12:03,1.25E-4,0.0
157,1,M,24,1,0,11/12/2015 12:03,1.25E-4,0.0
158,1,M,24,4,0,11/12/2015 12:03,5.0E-4,0.0
159,1,F,33,2,0,11/12/2015 12:05,2.5E-4,0.0
160,1,F,33,8,0,11/12/2015 12:05,0.001,0.0
161,1,M,33,2,0,11/12/2015 12:06,2.5E-4,0.0
162,1,F,33,82,33,11/12/2015 12:06,0.01025,0.66
163,1,M,16,2,0,11/12/2015 12:08,2.5E-4,0.0
164,1,M,33,2,0,11/12/2015 13:54,2.5E-4,0.0
165,1,F,24,1,0,11/12/2015 13:55,1.25E-4,0.0
166,1,M,24,2,0,11/12/2015 13:55,2.5E-4,0.0
167,1,M,6,8,3,11/12/2015 13:55,0.001,0.06
168,1,F,33,9,6,11/12/2015 13:55,0.001125,0.12
169,1,M,24,5,3,11/12/2015 13:55,6.25E-4,0.06
170,1,M,6,18,2,11/12/2015 13:55,0.00225,0.04
171,1,F,33,4,0,11/12/2015 13:56,5.0E-4,0.0
172,1,F,33,100,6,11/12/2015 13:56,0.0125,0.12
173,1,F,33,2,0,11/12/2015 13:57,2.5E-4,0.0
174,1,M,24,61,0,11/12/2015 13:58,0.007625,0.0
175,1,M,33,2,0,11/12/2015 13:58,2.5E-4,0.0
176,1,M,33,1,0,11/12/2015 13:58,1.25E-4,0.0
177,1,M,33,1,0,11/12/2015 13:58,1.25E-4,0.0
178,1,M,33,1,0,11/12/2015 13:59,1.25E-4,0.0
179,1,M,24,3,1,11/12/2015 13:59,3.75E-4,0.02
180,1,M,24,4,0,11/12/2015 13:59,5.0E-4,0.0
181,1,M,33,1,0,11/12/2015 13:59,1.25E-4,0.0
182,1,M,33,1,0,11/12/2015 13:59,1.25E-4,0.0
183,1,M,70,6,1,11/12/2015 13:59,7.5E-4,0.02
184,1,F,33,3,0,11/12/2015 13:59,3.75E-4,0.0
185,1,M,24,2,0,11/12/2015 14:00,2.5E-4,0.0
186,1,M,33,1,0,11/12/2015 14:00,1.25E-4,0.0
187,1,M,33,2,0,11/12/2015 14:00,2.5E-4,0.0
188,1,M,24,1,0,11/12/2015 14:01,1.25E-4,0.0
189,1,M,33,1,0,11/12/2015 14:02,1.25E-4,0.0
190,1,M,24,2,0,11/12/2015 14:03,2.5E-4,0.0
191,1,M,33,1,0,11/12/2015 14:03,1.25E-4,0.0
192,1,M,33,45,4,11/12/2015 14:03,0.005625,0.08
193,1,M,33,35,1,11/12/2015 14:04,0.004375,0.02
194,1,M,24,2,0,11/12/2015 14:04,2.5E-4,0.0
195,1,M,33,5,0,11/12/2015 14:06,6.25E-4,0.0
196,1,M,33,4,2,11/12/2015 14:07,5.0E-4,0.04
197,1,M,33,3,0,11/12/2015 14:07,3.75E-4,0.0
198,1,F,24,2,0,11/12/2015 14:07,2.5E-4,0.0
199,1,F,6,2,0,11/12/2015 14:07,2.5E-4,0.0
200,1,M,33,3,1,11/12/2015 14:10,3.75E-4,0.02
201,1,F,70,1,0,11/12/2015 14:17,1.25E-4,0.0
202,1,M,33,1,0,11/12/2015 14:18,1.25E-4,0.0
203,1,F,33,1,0,11/12/2015 14:18,1.25E-4,0.0
204,1,M,33,4,0,11/12/2015 14:18,5.0E-4,0.0
205,1,M,33,6,0,11/12/2015 14:25,7.5E-4,0.0
206,1,F,70,4,0,11/12/2015 14:26,5.0E-4,0.0
207,1,M,24,6,1,11/12/2015 14:27,7.5E-4,0.02
208,1,F,33,2,0,11/12/2015 14:27,2.5E-4,0.0
209,1,M,6,2,0,11/12/2015 14:27,2.5E-4,0.0
210,1,M,33,15,2,11/12/2015 14:28,0.001875,0.04
211,1,M,24,1,0,11/12/2015 14:31,1.25E-4,0.0
212,1,M,24,4,1,11/12/2015 14:31,5.0E-4,0.02
213,1,M,58,1,0,11/12/2015 14:34,1.25E-4,0.0
214,1,M,24,2,0,11/12/2015 14:34,2.5E-4,0.0
215,1,M,24,2,0,11/12/2015 14:38,2.5E-4,0.0
216,1,F,24,1,0,11/12/2015 14:39,1.25E-4,0.0
217,1,M,33,2,0,11/12/2015 14:40,2.5E-4,0.0
218,1,M,33,5,2,11/12/2015 14:40,6.25E-4,0.04
219,1,M,70,4,2,11/12/2015 14:41,5.0E-4,0.04
220,1,M,58,2,0,11/12/2015 14:41,2.5E-4,0.0
221,1,F,33,1,0,11/12/2015 14:42,1.25E-4,0.0
222,1,M,58,48,44,11/12/2015 14:42,0.006,0.88
223,1,M,24,1,0,11/12/2015 14:45,1.25E-4,0.0
224,1,M,33,1,0,11/12/2015 14:45,1.25E-4,0.0
225,1,M,33,45,44,11/12/2015 14:46,0.005625,0.88
226,1,M,24,3,1,11/12/2015 14:48,3.75E-4,0.02
227,1,M,24,2,0,11/12/2015 14:48,2.5E-4,0.0
228,1,F,33,1,0,11/12/2015 14:48,1.25E-4,0.0
229,1,M,33,1,0,11/12/2015 14:52,1.25E-4,0.0
230,1,F,58,6,0,11/12/2015 14:52,7.5E-4,0.0
231,1,M,24,5,1,11/12/2015 14:52,6.25E-4,0.02
232,1,M,33,1,0,11/12/2015 14:53,1.25E-4,0.0
233,1,M,33,4,1,11/12/2015 14:53,5.0E-4,0.02
234,1,M,24,2,0,11/12/2015 14:54,2.5E-4,0.0
235,1,M,24,5,3,11/12/2015 14:54,6.25E-4,0.06
236,1,M,33,27,11,11/12/2015 14:54,0.003375,0.22
237,1,M,33,17,3,11/12/2015 14:54,0.002125,0.06
238,1,M,24,4,3,11/12/2015 14:55,5.0E-4,0.06
239,1,M,58,4,1,11/12/2015 14:55,5.0E-4,0.02
240,1,M,33,3,0,11/12/2015 15:00,3.75E-4,0.0
241,1,M,33,1,0,11/12/2015 15:00,1.25E-4,0.0
242,1,M,33,2,0,11/12/2015 15:04,2.5E-4,0.0
243,1,M,24,4,1,11/12/2015 15:05,5.0E-4,0.02
244,1,M,33,1,0,11/12/2015 15:05,1.25E-4,0.0
245,1,M,24,3,1,11/12/2015 15:06,3.75E-4,0.02
246,1,M,16,3,1,11/12/2015 15:06,3.75E-4,0.02
247,1,M,24,4,1,11/12/2015 15:08,5.0E-4,0.02
248,1,F,24,3,1,11/12/2015 15:08,3.75E-4,0.02
249,1,F,24,2,1,11/12/2015 15:11,2.5E-4,0.02
250,1,F,33,1,0,11/12/2015 15:11,1.25E-4,0.0
251,1,M,24,5,4,11/12/2015 15:12,6.25E-4,0.08
252,1,M,58,2,0,11/12/2015 15:12,2.5E-4,0.0
253,1,F,24,4,1,11/12/2015 15:15,5.0E-4,0.02
254,1,M,24,2,0,11/12/2015 15:15,2.5E-4,0.0
255,1,M,24,2,0,11/12/2015 15:15,2.5E-4,0.0
256,1,M,16,3,1,11/12/2015 15:17,3.75E-4,0.02
257,1,M,24,4,1,11/12/2015 15:17,5.0E-4,0.02
258,1,M,24,1,0,11/12/2015 15:21,1.25E-4,0.0
