personId,machineId,gender,age,attendanceTime,attentionTime,date
6679,1,F,24,2,1,16/01/2016 11:11
6680,1,M,33,4,2,16/01/2016 11:11
6681,1,F,6,2,0,16/01/2016 11:12
6682,1,F,58,14,9,16/01/2016 11:14
6683,1,M,33,2,1,16/01/2016 11:14
6684,1,M,33,3,1,16/01/2016 11:14
6685,1,M,33,5,3,16/01/2016 11:14
6686,1,M,33,6,6,16/01/2016 11:14
6687,1,M,33,19,18,16/01/2016 11:14
6688,1,M,33,13,13,16/01/2016 11:14
6689,1,M,24,4,2,16/01/2016 11:15
6690,1,M,24,3,3,16/01/2016 11:15
6691,1,M,33,2,1,16/01/2016 11:16
6692,1,M,33,3,2,16/01/2016 11:16
6693,1,M,24,6,5,16/01/2016 11:16
6694,1,M,33,3,3,16/01/2016 11:16
6695,1,M,58,3,2,16/01/2016 11:16
6696,1,M,6,1,0,16/01/2016 11:19
6697,1,M,24,1,0,16/01/2016 11:19
6698,1,M,24,5,5,16/01/2016 11:19
6699,1,M,24,6,4,16/01/2016 11:21
6700,1,M,24,3,2,16/01/2016 11:24
6701,1,F,24,2,1,16/01/2016 11:32
6702,1,M,70,2,1,16/01/2016 11:44
6703,1,F,16,1,0,16/01/2016 11:45
6704,1,M,24,3,1,16/01/2016 11:47
6705,1,M,70,3,1,16/01/2016 11:47
6706,1,F,58,1,0,16/01/2016 11:50
6707,1,F,24,2,1,16/01/2016 11:50
6708,1,F,58,2,1,16/01/2016 11:54
6709,1,M,24,2,1,16/01/2016 11:54
6710,1,M,24,2,0,16/01/2016 12:10
6711,1,M,58,4,1,16/01/2016 12:14
6712,1,M,24,1,0,16/01/2016 12:15
6713,1,F,33,3,3,16/01/2016 12:15
6714,1,M,24,3,1,16/01/2016 12:15
6715,1,F,33,1,0,16/01/2016 12:15
6716,1,M,6,1,0,16/01/2016 12:31
6717,1,M,24,2,0,16/01/2016 12:39
6718,1,M,24,4,1,16/01/2016 12:40
6719,1,M,24,3,2,16/01/2016 12:58
6720,1,M,24,2,1,16/01/2016 12:58
6721,1,F,24,1,0,16/01/2016 13:01
6722,1,M,33,1,0,16/01/2016 13:01
6723,1,M,24,7,4,16/01/2016 13:01
6724,1,M,24,2,2,16/01/2016 13:01
6725,1,F,24,9,4,16/01/2016 13:03
6726,1,M,58,3,1,16/01/2016 13:07
6727,1,F,24,3,2,16/01/2016 13:07
6728,1,M,24,2,1,16/01/2016 13:07
6729,1,F,70,2,1,16/01/2016 13:11
6730,1,F,58,1,0,16/01/2016 13:11
6731,1,M,33,5,3,16/01/2016 13:14
6732,1,M,24,1,0,16/01/2016 13:14
6733,1,M,24,9,0,16/01/2016 13:14
6734,1,F,24,2,1,16/01/2016 13:15
6735,1,M,24,4,1,16/01/2016 13:16
6736,1,M,70,4,2,16/01/2016 13:22
6737,1,M,44,2,1,16/01/2016 13:22
6738,1,M,33,3,3,16/01/2016 13:24
6739,1,M,70,21,15,16/01/2016 13:24
6740,1,M,70,36,34,16/01/2016 13:25
6741,1,F,24,5,1,16/01/2016 13:26
6742,1,F,33,1,0,16/01/2016 13:27
6743,1,M,33,1,0,16/01/2016 13:29
6744,1,F,6,2,0,16/01/2016 13:29
6745,1,M,24,3,2,16/01/2016 13:29
6746,1,M,24,3,2,16/01/2016 13:29
6747,1,F,33,3,0,16/01/2016 13:30
6748,1,M,70,3,1,16/01/2016 13:32
6749,1,F,24,2,1,16/01/2016 13:33
6750,1,F,24,1,0,16/01/2016 13:35
6751,1,M,33,3,0,16/01/2016 13:35
6752,1,F,24,1,0,16/01/2016 13:37
6753,1,M,33,1,0,16/01/2016 13:40
6754,1,F,33,1,0,16/01/2016 13:42
6755,1,M,24,3,2,16/01/2016 13:42
6756,1,M,24,1,0,16/01/2016 13:43
6757,1,F,24,1,0,16/01/2016 13:43
6758,1,M,24,7,6,16/01/2016 13:43
6759,1,F,33,3,1,16/01/2016 13:43
6760,1,M,70,5,4,16/01/2016 13:43
6761,1,M,33,1,1,16/01/2016 13:44
6762,1,M,24,3,2,16/01/2016 13:44
6763,1,M,24,5,0,16/01/2016 13:44
6764,1,F,33,6,5,16/01/2016 13:45
6765,1,M,24,5,3,16/01/2016 13:46
6766,1,F,58,2,0,16/01/2016 13:46
6767,1,M,24,11,10,16/01/2016 13:50
6768,1,F,33,1,0,16/01/2016 13:51
6769,1,F,33,2,2,16/01/2016 13:51
6770,1,M,33,1,0,16/01/2016 13:53
6771,1,M,33,3,1,16/01/2016 13:56
6772,1,M,24,2,1,16/01/2016 13:57
6773,1,F,6,3,1,16/01/2016 13:57
6774,1,M,33,3,1,16/01/2016 14:02
6775,1,F,33,4,3,16/01/2016 14:02
6776,1,M,33,3,3,16/01/2016 14:02
6777,1,F,33,1,0,16/01/2016 14:04
6778,1,F,24,3,2,16/01/2016 14:04
6779,1,M,33,6,2,16/01/2016 14:09
6780,1,F,33,3,1,16/01/2016 14:09
6781,1,F,58,1,0,16/01/2016 14:10
6782,1,M,24,2,2,16/01/2016 14:10
6783,1,M,24,4,0,16/01/2016 14:11
6784,1,M,24,2,1,16/01/2016 14:12
6785,1,M,33,1,0,16/01/2016 14:13
6786,1,F,6,2,0,16/01/2016 14:13
6787,1,M,70,3,0,16/01/2016 14:14
6788,1,M,70,3,1,16/01/2016 14:16
6789,1,M,33,4,1,16/01/2016 14:17
6790,1,F,33,2,2,16/01/2016 14:18
6791,1,F,16,5,3,16/01/2016 14:20
6792,1,M,24,4,2,16/01/2016 14:20
6793,1,F,24,1,0,16/01/2016 14:20
6794,1,M,24,4,1,16/01/2016 14:20
6795,1,M,58,2,1,16/01/2016 14:22
6796,1,F,6,6,5,16/01/2016 14:23
6797,1,F,33,4,2,16/01/2016 14:27
6798,1,F,33,3,2,16/01/2016 14:27
6799,1,F,24,3,2,16/01/2016 14:27
6800,1,M,24,2,1,16/01/2016 14:28
6801,1,M,24,5,2,16/01/2016 14:36
6802,1,F,33,3,1,16/01/2016 14:37
6803,1,M,24,2,2,16/01/2016 14:37
6804,1,M,24,5,2,16/01/2016 14:39
6805,1,F,24,1,0,16/01/2016 14:39
6806,1,M,6,2,1,16/01/2016 14:39
6807,1,M,24,5,3,16/01/2016 14:44
6808,1,M,33,3,2,16/01/2016 14:44
6809,1,F,33,3,1,16/01/2016 14:44
6810,1,F,24,1,0,16/01/2016 14:45
6811,1,F,24,3,2,16/01/2016 14:47
6812,1,F,24,1,0,16/01/2016 14:47
6813,1,M,24,3,1,16/01/2016 14:50
6814,1,M,33,2,1,16/01/2016 14:51
6815,1,F,24,2,0,16/01/2016 14:53
6816,1,F,24,1,0,16/01/2016 14:53
6817,1,M,70,22,1,16/01/2016 14:53
6818,1,F,33,3,2,16/01/2016 14:54
6819,1,M,24,6,4,16/01/2016 14:54
6820,1,M,24,4,3,16/01/2016 14:57
6821,1,M,24,3,1,16/01/2016 15:03
6822,1,F,24,4,1,16/01/2016 15:04
6823,1,F,24,4,3,16/01/2016 15:04
6824,1,M,24,2,0,16/01/2016 15:05
6825,1,F,33,1,0,16/01/2016 15:05
6826,1,M,24,1,0,16/01/2016 15:05
6827,1,M,16,1,1,16/01/2016 15:09
6828,1,F,33,1,0,16/01/2016 15:12
6829,1,F,24,2,1,16/01/2016 15:15
6830,1,F,58,2,1,16/01/2016 15:15
6831,1,M,24,4,2,16/01/2016 15:15
6832,1,M,24,4,3,16/01/2016 15:15
6833,1,M,24,2,1,16/01/2016 15:19
6834,1,M,24,2,1,16/01/2016 15:19
6835,1,M,58,1,1,16/01/2016 15:22
6836,1,F,33,1,0,16/01/2016 15:24
6837,1,M,24,2,0,16/01/2016 15:25
6838,1,F,24,5,3,16/01/2016 15:26
6839,1,M,33,3,2,16/01/2016 15:26
6840,1,F,33,1,1,16/01/2016 15:26
6841,1,M,24,3,1,16/01/2016 15:26
6842,1,M,24,4,2,16/01/2016 15:26
6843,1,F,24,1,0,16/01/2016 15:32
6844,1,F,24,6,5,16/01/2016 15:32
6845,1,F,33,2,2,16/01/2016 15:32
6846,1,M,24,4,2,16/01/2016 15:35
6847,1,M,24,1,0,16/01/2016 15:37
6848,1,F,24,1,0,16/01/2016 15:38
6849,1,F,6,2,0,16/01/2016 15:38
6850,1,M,33,3,2,16/01/2016 15:41
6851,1,M,24,1,0,16/01/2016 15:43
6852,1,M,58,6,4,16/01/2016 15:44
6853,1,M,24,2,1,16/01/2016 15:48
6854,1,M,33,1,0,16/01/2016 15:48
6855,1,F,24,2,0,16/01/2016 15:49
6856,1,F,70,2,1,16/01/2016 15:51
6857,1,F,33,2,0,16/01/2016 15:51
6858,1,F,70,10,3,16/01/2016 15:52
6859,1,M,33,4,2,16/01/2016 15:53
6860,1,M,24,3,1,16/01/2016 15:53
6861,1,M,24,3,2,16/01/2016 15:53
6862,1,M,24,2,1,16/01/2016 15:55
6863,1,F,24,2,1,16/01/2016 15:55
6864,1,M,24,11,4,16/01/2016 15:55
6865,1,F,24,1,0,16/01/2016 15:55
6866,1,F,24,5,4,16/01/2016 15:55
6867,1,F,24,2,2,16/01/2016 15:55
6868,1,F,24,3,2,16/01/2016 15:55
6869,1,M,33,4,2,16/01/2016 15:57
6870,1,F,24,1,0,16/01/2016 15:57
6871,1,M,24,2,1,16/01/2016 16:00
6872,1,F,24,3,2,16/01/2016 16:00
6873,1,F,24,5,3,16/01/2016 16:01
6874,1,F,24,4,2,16/01/2016 16:01
6875,1,F,24,3,0,16/01/2016 16:01
6876,1,F,24,3,2,16/01/2016 16:01
6877,1,F,70,2,0,16/01/2016 16:02
6878,1,F,24,5,4,16/01/2016 16:02
6879,1,M,24,2,1,16/01/2016 16:02
6880,1,F,24,6,4,16/01/2016 16:02
6881,1,F,33,8,6,16/01/2016 16:03
6882,1,F,58,1,0,16/01/2016 16:05
6883,1,F,33,1,0,16/01/2016 16:05
6884,1,M,24,3,2,16/01/2016 16:05
6885,1,F,24,2,2,16/01/2016 16:05
6886,1,F,58,2,0,16/01/2016 16:06
6887,1,F,16,4,1,16/01/2016 16:07
6888,1,F,70,4,0,16/01/2016 16:08
6889,1,M,24,3,1,16/01/2016 16:09
6890,1,M,24,2,1,16/01/2016 16:09
6891,1,M,24,4,3,16/01/2016 16:09
6892,1,F,33,2,1,16/01/2016 16:09
6893,1,M,33,4,3,16/01/2016 16:09
6894,1,F,58,5,3,16/01/2016 16:11
6895,1,M,33,4,0,16/01/2016 16:13
6896,1,M,70,3,1,16/01/2016 16:16
6897,1,F,24,1,0,16/01/2016 16:16
6898,1,F,6,5,4,16/01/2016 16:18
6899,1,F,24,2,1,16/01/2016 16:19
6900,1,F,24,2,1,16/01/2016 16:23
6901,1,M,33,5,3,16/01/2016 16:24
6902,1,M,24,3,1,16/01/2016 16:24
6903,1,F,24,3,1,16/01/2016 16:24
6904,1,M,70,2,1,16/01/2016 16:25
6905,1,M,33,2,1,16/01/2016 16:25
6906,1,F,24,9,2,16/01/2016 16:29
6907,1,F,24,3,2,16/01/2016 16:29
6908,1,M,24,2,0,16/01/2016 16:29
6909,1,M,24,2,1,16/01/2016 16:32
6910,1,F,24,4,2,16/01/2016 16:32
6911,1,M,58,5,2,16/01/2016 16:33
6912,1,F,24,2,1,16/01/2016 16:35
6913,1,F,24,3,2,16/01/2016 16:35
6914,1,F,24,2,2,16/01/2016 16:37
6915,1,M,33,3,1,16/01/2016 16:38
6916,1,F,24,8,0,16/01/2016 16:40
6917,1,M,58,1,0,16/01/2016 16:48
6918,1,M,24,2,1,16/01/2016 16:48
6919,1,M,24,5,4,16/01/2016 16:48
6920,1,F,24,3,1,16/01/2016 16:55
6921,1,F,24,3,2,16/01/2016 16:59
6922,1,M,58,3,1,16/01/2016 17:01
6923,1,M,24,5,3,16/01/2016 17:03
6924,1,F,33,4,0,16/01/2016 17:03
6925,1,F,24,2,1,16/01/2016 17:04
6926,1,M,6,2,1,16/01/2016 17:04
6927,1,F,6,2,0,16/01/2016 17:05
6928,1,M,24,10,8,16/01/2016 17:05
6929,1,M,24,4,1,16/01/2016 17:05
6930,1,M,58,4,1,16/01/2016 17:05
6931,1,F,33,1,0,16/01/2016 17:05
6932,1,M,24,4,3,16/01/2016 17:08
6933,1,M,58,2,1,16/01/2016 17:08
6934,1,M,24,4,1,16/01/2016 17:08
6935,1,F,58,4,2,16/01/2016 17:13
6936,1,M,24,2,2,16/01/2016 17:13
6937,1,M,24,3,2,16/01/2016 17:13
6938,1,M,58,3,2,16/01/2016 17:17
6939,1,M,24,3,1,16/01/2016 17:17
6940,1,M,58,4,1,16/01/2016 17:18
6941,1,M,24,4,2,16/01/2016 17:19
6942,1,F,16,2,1,16/01/2016 17:19
6943,1,F,24,3,1,16/01/2016 17:29
6944,1,M,24,1,0,16/01/2016 17:30
6945,1,F,24,3,2,16/01/2016 17:30
6946,1,F,24,3,3,16/01/2016 17:30
6947,1,F,24,1,0,16/01/2016 17:30
6948,1,F,24,2,1,16/01/2016 17:30
6949,1,F,6,1,0,16/01/2016 17:30
6950,1,F,24,7,6,16/01/2016 17:30
6951,1,M,24,2,0,16/01/2016 17:36
6952,1,M,24,1,0,16/01/2016 17:37
6953,1,F,24,1,0,16/01/2016 17:41
6954,1,F,24,1,0,16/01/2016 17:44
6955,1,M,33,3,1,16/01/2016 17:47
6956,1,M,24,4,3,16/01/2016 17:48
6957,1,F,24,2,1,16/01/2016 17:50
6958,1,M,24,1,0,16/01/2016 17:56
6959,1,M,24,3,2,16/01/2016 17:57
6960,1,M,70,3,0,16/01/2016 18:06
6961,1,F,24,2,1,16/01/2016 18:10
6962,1,M,33,4,2,16/01/2016 18:10
6963,1,M,24,4,2,16/01/2016 18:11
6964,1,F,24,4,3,16/01/2016 18:18
6965,1,M,24,2,2,16/01/2016 18:18
6966,1,M,24,2,1,16/01/2016 18:21
6967,1,M,24,4,3,16/01/2016 18:22
6968,1,F,24,1,0,16/01/2016 18:22
6969,1,M,24,3,2,16/01/2016 18:22
6970,1,F,33,1,0,16/01/2016 18:22
6971,1,M,58,7,4,16/01/2016 18:22
6972,1,F,24,2,1,16/01/2016 18:22
6973,1,M,33,2,2,16/01/2016 18:23
6974,1,F,58,3,1,16/01/2016 18:37
6975,1,M,33,1,0,16/01/2016 18:54
6976,1,M,70,2,1,16/01/2016 18:55
6977,1,F,33,1,0,16/01/2016 19:11
6978,1,M,24,3,2,16/01/2016 19:12
6979,1,M,24,3,1,16/01/2016 19:12
6980,1,M,24,5,3,16/01/2016 19:15
6981,1,M,24,3,2,16/01/2016 19:16
6982,1,F,24,1,0,16/01/2016 19:16
6983,1,F,6,10,9,16/01/2016 19:16
6984,1,F,24,8,3,16/01/2016 19:16
6985,1,M,58,7,5,16/01/2016 19:17
6986,1,M,24,21,20,16/01/2016 19:17
6987,1,F,16,1,0,16/01/2016 19:17
6988,1,M,24,5,4,16/01/2016 19:17
6989,1,F,58,5,0,16/01/2016 19:17
6990,1,F,6,1,0,16/01/2016 19:18
6991,1,F,24,4,1,16/01/2016 19:18
6992,1,F,16,2,0,16/01/2016 19:18
6993,1,F,58,12,5,16/01/2016 19:18
6994,1,F,24,3,3,16/01/2016 19:23
6995,1,M,24,4,3,16/01/2016 19:24
6996,1,F,6,2,1,16/01/2016 19:25
6997,1,F,6,1,0,16/01/2016 19:25
6998,1,F,24,2,1,16/01/2016 19:26
6999,1,F,24,1,0,16/01/2016 19:28
7000,1,F,33,3,0,16/01/2016 19:30
7001,1,M,24,4,1,16/01/2016 19:32
7002,1,M,33,11,3,16/01/2016 19:33
7003,1,F,33,4,3,16/01/2016 19:40
7004,1,M,58,3,2,16/01/2016 19:40
7005,1,F,24,2,0,16/01/2016 19:45
7006,1,F,24,1,1,16/01/2016 19:45
7007,1,M,24,3,2,16/01/2016 19:45
7008,1,M,16,2,0,16/01/2016 19:45
7009,1,F,24,2,1,16/01/2016 19:46
7010,1,M,24,2,1,16/01/2016 19:54
7011,1,M,24,3,0,16/01/2016 19:54
7012,1,F,6,1,0,16/01/2016 19:56
7013,1,M,24,2,0,16/01/2016 19:56
7014,1,M,24,4,1,16/01/2016 19:56
7015,1,F,6,4,2,16/01/2016 19:56
7016,1,F,24,3,2,16/01/2016 20:02
7017,1,F,24,2,1,16/01/2016 20:07
7018,1,M,24,2,1,16/01/2016 20:10
7019,1,F,58,4,2,16/01/2016 20:10
7020,1,M,24,4,3,16/01/2016 20:13
7021,1,M,33,4,2,16/01/2016 20:13
7022,1,M,33,3,2,16/01/2016 20:17
7023,1,M,24,4,2,16/01/2016 20:20
7024,1,M,24,5,4,16/01/2016 20:21
7025,1,M,24,1,0,16/01/2016 20:29
7026,1,M,6,3,1,16/01/2016 20:33
7027,1,M,24,4,3,16/01/2016 20:33
7028,1,F,33,1,0,16/01/2016 20:35
7029,1,M,33,3,2,16/01/2016 20:36
7030,1,F,24,1,0,16/01/2016 20:42
7031,1,M,24,3,2,16/01/2016 20:43
7032,1,M,24,4,2,16/01/2016 20:43
7033,1,M,24,6,4,16/01/2016 20:43
7034,1,F,33,2,1,16/01/2016 20:47
7035,1,F,6,1,0,16/01/2016 21:07
7036,1,F,24,1,0,16/01/2016 21:11
7037,1,F,33,1,0,18/01/2016 13:08
7038,1,F,24,4,3,18/01/2016 13:11
7039,1,F,6,1,1,18/01/2016 13:15
7040,1,F,24,4,3,18/01/2016 13:16
7041,1,M,33,4,3,18/01/2016 13:16
7042,1,F,24,2,0,18/01/2016 13:17
7043,1,F,33,1,0,18/01/2016 13:23
7044,1,M,33,2,0,18/01/2016 13:24
7045,1,F,24,4,1,18/01/2016 13:24
7046,1,F,33,7,2,18/01/2016 13:26
7047,1,M,24,5,3,18/01/2016 13:26
7048,1,F,70,2,0,18/01/2016 13:31
7049,1,M,33,2,1,18/01/2016 13:32
7050,1,M,24,3,1,18/01/2016 13:33
7051,1,M,58,5,3,18/01/2016 13:38
7052,1,F,24,2,1,18/01/2016 13:41
7053,1,M,24,2,1,18/01/2016 13:41
7054,1,M,33,2,1,18/01/2016 13:42
7055,1,F,24,2,0,18/01/2016 13:44
7056,1,F,24,3,2,18/01/2016 13:45
7057,1,F,33,6,4,18/01/2016 13:50
7058,1,F,24,1,0,18/01/2016 13:50
7059,1,M,24,1,0,18/01/2016 14:00
7060,1,F,6,2,0,18/01/2016 14:04
7061,1,F,33,2,1,18/01/2016 14:04
7062,1,F,33,4,2,18/01/2016 14:04
7063,1,F,33,3,1,18/01/2016 14:04
7064,1,M,24,2,1,18/01/2016 14:04
7065,1,M,16,2,1,18/01/2016 14:05
7066,1,F,24,2,1,18/01/2016 14:11
7067,1,M,24,5,4,18/01/2016 14:19
7068,1,M,24,1,0,18/01/2016 14:24
7069,1,F,24,2,1,18/01/2016 14:24
7070,1,F,24,1,0,18/01/2016 14:24
7071,1,F,33,2,1,18/01/2016 14:28
7072,1,M,24,3,2,18/01/2016 14:31
7073,1,M,24,1,0,18/01/2016 14:43
7074,1,M,24,3,3,18/01/2016 14:51
7075,1,F,6,2,0,18/01/2016 14:55
7076,1,M,33,4,3,18/01/2016 15:06
7077,1,M,70,11,5,18/01/2016 15:06
7078,1,M,24,2,1,18/01/2016 15:22
7079,1,M,24,1,0,18/01/2016 15:26
7080,1,F,24,3,2,18/01/2016 15:35
7081,1,M,6,1,0,18/01/2016 15:41
7082,1,M,24,3,2,18/01/2016 15:44
7083,1,F,6,3,2,18/01/2016 15:50
7084,1,M,33,6,5,18/01/2016 15:50
7085,1,F,33,1,0,18/01/2016 15:58
7086,1,M,70,3,2,18/01/2016 16:00
7087,1,F,6,1,0,18/01/2016 16:00
7088,1,M,70,8,2,18/01/2016 16:03
7089,1,F,33,2,1,18/01/2016 16:23
7090,1,M,58,1,0,18/01/2016 16:23
7091,1,M,70,2,1,18/01/2016 16:32
7092,1,M,24,3,2,18/01/2016 16:34
7093,1,M,24,3,1,18/01/2016 16:36
7094,1,F,24,1,0,18/01/2016 16:37
7095,1,F,70,1,0,18/01/2016 16:37
7096,1,M,6,1,0,18/01/2016 16:38
7097,1,M,33,1,0,18/01/2016 16:40
7098,1,M,6,4,2,18/01/2016 16:40
7099,1,M,24,2,2,18/01/2016 16:40
7100,1,M,33,3,1,18/01/2016 16:41
7101,1,F,33,5,3,18/01/2016 16:41
7102,1,F,24,1,0,18/01/2016 16:42
7103,1,M,58,3,2,18/01/2016 16:46
7104,1,M,24,10,9,18/01/2016 16:46
7105,1,M,24,1,0,18/01/2016 16:47
7106,1,M,33,1,0,18/01/2016 16:47
7107,1,M,58,5,4,18/01/2016 16:47
7108,1,M,6,3,1,18/01/2016 16:47
7109,1,M,6,1,0,18/01/2016 16:48
7110,1,M,58,3,2,18/01/2016 16:48
7111,1,M,24,2,1,18/01/2016 16:50
7112,1,M,24,1,0,18/01/2016 16:50
7113,1,M,24,1,0,18/01/2016 16:50
7114,1,F,24,1,0,18/01/2016 16:51
7115,1,M,24,5,3,18/01/2016 16:51
7116,1,M,24,4,3,18/01/2016 16:54
7117,1,F,24,10,0,18/01/2016 16:55
7118,1,M,58,4,1,18/01/2016 16:55
7119,1,M,58,5,4,18/01/2016 16:56
7120,1,M,33,2,1,18/01/2016 16:57
7121,1,M,58,2,1,18/01/2016 16:58
7122,1,F,24,2,1,18/01/2016 17:00
7123,1,M,24,2,1,18/01/2016 17:01
7124,1,M,24,4,3,18/01/2016 17:02
7125,1,M,58,7,2,18/01/2016 17:02
7126,1,M,58,2,1,18/01/2016 17:02
7127,1,M,24,1,0,18/01/2016 17:06
7128,1,M,24,2,2,18/01/2016 17:06
7129,1,M,24,3,1,18/01/2016 17:06
7130,1,F,58,5,2,18/01/2016 17:07
7131,1,F,24,2,1,18/01/2016 17:12
7132,1,M,24,4,3,18/01/2016 17:12
7133,1,M,24,3,2,18/01/2016 17:16
7134,1,M,58,1,0,18/01/2016 17:20
7135,1,M,58,2,1,18/01/2016 17:22
7136,1,M,33,3,0,18/01/2016 17:24
7137,1,F,24,1,0,18/01/2016 17:27
7138,1,M,24,2,1,18/01/2016 17:27
7139,1,M,33,3,1,18/01/2016 17:35
7140,1,F,58,1,0,18/01/2016 17:39
7141,1,F,33,3,0,18/01/2016 17:39
7142,1,M,24,2,1,18/01/2016 17:46
7143,1,M,24,3,1,18/01/2016 17:46
7144,1,M,6,3,1,18/01/2016 18:17
7145,1,F,33,1,1,18/01/2016 18:23
7146,1,F,58,5,0,18/01/2016 18:31
7147,1,M,24,3,1,18/01/2016 18:35
7148,1,F,24,4,3,18/01/2016 18:39
7149,1,M,24,3,2,18/01/2016 18:39
7150,1,M,24,5,3,18/01/2016 18:42
7151,1,F,16,2,0,18/01/2016 18:43
7152,1,F,58,5,2,18/01/2016 18:54
7153,1,M,58,9,4,18/01/2016 18:55
7154,1,F,58,3,1,18/01/2016 19:02
7155,1,F,6,1,0,18/01/2016 19:06
7156,1,F,58,3,3,18/01/2016 19:06
7157,1,M,24,2,1,18/01/2016 19:06
7158,1,M,58,1,0,18/01/2016 19:15
7159,1,M,24,6,5,18/01/2016 19:15
7160,1,F,24,2,1,18/01/2016 19:17
7161,1,M,58,2,1,18/01/2016 19:23
7162,1,F,58,3,2,18/01/2016 19:23
7163,1,M,24,11,9,18/01/2016 19:24
7164,1,M,24,1,1,18/01/2016 19:24
7165,1,F,6,1,1,18/01/2016 19:31
7166,1,F,58,6,3,18/01/2016 19:32
7167,1,F,24,2,1,18/01/2016 19:32
7168,1,F,58,2,1,18/01/2016 19:32
7169,1,F,70,40,12,18/01/2016 19:33
7170,1,F,70,12,4,18/01/2016 19:33
7171,1,M,24,7,5,18/01/2016 19:33
7172,1,F,58,5,0,18/01/2016 19:34
7173,1,F,58,2,1,18/01/2016 19:34
7174,1,F,24,1,0,18/01/2016 19:34
7175,1,M,24,2,1,18/01/2016 19:34
7176,1,F,58,13,10,18/01/2016 19:34
7177,1,F,58,36,11,18/01/2016 19:36
7178,1,M,70,2,1,18/01/2016 19:37
7179,1,M,33,4,3,18/01/2016 19:37
7180,1,M,24,13,11,18/01/2016 19:46
7181,1,M,24,3,3,18/01/2016 19:49
7182,1,M,24,4,1,18/01/2016 19:49
7183,1,M,24,1,0,18/01/2016 19:49
7184,1,M,6,4,3,18/01/2016 19:49
7185,1,M,24,2,1,18/01/2016 19:52
7186,1,M,33,4,2,18/01/2016 19:53
7187,1,M,70,2,1,18/01/2016 19:55
7188,1,F,33,1,0,18/01/2016 19:57
7189,1,F,24,4,3,18/01/2016 19:57
7190,1,F,33,3,2,18/01/2016 19:57
7191,1,F,6,2,1,18/01/2016 19:57
7192,1,F,24,3,2,18/01/2016 20:01
7193,1,F,6,1,0,18/01/2016 20:01
7194,1,M,33,3,3,18/01/2016 20:01
7195,1,M,70,2,1,18/01/2016 20:02
7196,1,M,33,18,7,18/01/2016 20:02
7197,1,M,33,3,1,18/01/2016 20:04
7198,1,F,70,15,4,18/01/2016 20:04
7199,1,M,58,5,1,18/01/2016 20:04
7200,1,M,24,4,3,18/01/2016 20:08
7201,1,M,24,2,2,18/01/2016 20:08
7202,1,M,24,4,3,18/01/2016 20:09
7203,1,M,24,2,1,18/01/2016 20:10
7204,1,M,24,1,0,18/01/2016 20:14
7205,1,F,24,3,1,18/01/2016 20:22
7206,1,M,70,2,1,18/01/2016 20:22
7207,1,M,24,3,2,18/01/2016 20:22
7208,1,F,24,2,0,18/01/2016 20:22
7209,1,M,24,1,0,18/01/2016 20:26
7210,1,M,24,2,2,18/01/2016 20:26
7211,1,M,70,3,1,18/01/2016 20:26
7212,1,M,24,6,5,18/01/2016 20:26
7213,1,F,24,2,1,18/01/2016 20:26
7214,1,F,58,38,4,18/01/2016 20:27
7215,1,M,58,2,0,18/01/2016 20:30
7216,1,M,24,2,1,18/01/2016 20:30
7217,1,F,24,2,1,18/01/2016 20:33
7218,1,M,24,6,3,18/01/2016 20:39
7219,1,M,33,5,3,18/01/2016 20:39
7220,1,M,70,4,2,18/01/2016 20:40
7221,1,M,24,4,3,18/01/2016 20:42
7222,1,M,58,2,1,18/01/2016 20:49
7223,1,M,58,2,0,18/01/2016 20:49
7224,1,F,6,2,1,18/01/2016 20:49
7225,1,M,24,2,1,18/01/2016 20:51
7226,1,F,58,8,4,18/01/2016 20:51
7227,1,M,58,5,2,18/01/2016 20:51
7228,1,F,24,3,2,18/01/2016 20:51
7229,1,M,70,5,2,18/01/2016 20:56
7230,1,M,24,4,2,18/01/2016 20:58
7231,1,M,24,3,1,18/01/2016 20:58
7232,1,M,24,3,3,18/01/2016 20:58
7233,1,M,24,4,1,18/01/2016 21:00
7234,1,M,33,4,3,18/01/2016 21:00
7235,1,F,24,3,3,18/01/2016 21:09
7236,1,M,24,7,4,18/01/2016 21:09
7237,1,M,6,1,0,18/01/2016 21:10
7238,1,M,24,2,1,18/01/2016 21:33
7239,1,M,24,24,20,18/01/2016 21:36
7240,1,M,24,4,4,18/01/2016 21:39
7241,1,M,24,2,1,18/01/2016 21:39
7242,1,M,33,1,0,18/01/2016 21:39
7243,1,M,24,17,6,18/01/2016 21:39
7244,1,F,24,15,7,18/01/2016 21:40
7245,1,M,24,12,11,18/01/2016 21:40
7246,1,F,24,2,1,18/01/2016 21:41
7247,1,M,24,1,0,18/01/2016 21:42
7248,1,F,6,3,1,18/01/2016 21:46
7249,1,M,24,2,1,18/01/2016 21:48
7250,1,F,70,1,1,19/01/2016 17:20
7251,1,M,58,9,0,19/01/2016 17:25
7252,1,M,24,3,1,19/01/2016 17:27
7253,1,M,24,3,1,19/01/2016 17:27
7254,1,F,33,1,1,19/01/2016 17:55
7255,1,F,24,3,2,19/01/2016 17:55
7256,1,M,58,2,0,19/01/2016 18:00
7257,1,F,24,1,1,19/01/2016 18:00
7258,1,F,24,3,2,19/01/2016 18:04
7259,1,F,24,6,5,19/01/2016 18:04
7260,1,M,24,1,0,19/01/2016 18:06
